"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"prime","8317","{""responseInput"":""men walking ""}","survey-html-form","2","9718","neutral","","","","","",""
"questionnaire","34186","{""prompt1"":0,""prompt2"":3,""prompt3"":4,""prompt4"":1,""prompt5"":0,""prompt6"":2,""prompt7"":2,""prompt8"":0,""prompt9"":3,""prompt10"":3}","survey-likert","3","43908","","[0,1,2,3,4,5,6,7,8,9]","","","","",""
"est","1701","g","html-keyboard-response","6","49317","","","practice","library","green","neutral","true"
"est","1477","b","html-keyboard-response","8","51049","","","practice","journal","blue","neutral","true"
"est","968","g","html-keyboard-response","10","52272","","","practice","bicycle","green","neutral","true"
"est","851","r","html-keyboard-response","12","53378","","","practice","journal","red","neutral","true"
"est","997","g","html-keyboard-response","14","54629","","","practice","helmet","green","neutral","true"
"est","799","b","html-keyboard-response","16","55682","","","practice","picture","blue","neutral","true"
"est","1063","g","html-keyboard-response","18","57000","","","practice","helmet","green","neutral","true"
"est","1357","r","html-keyboard-response","20","58612","","","practice","blanket","red","neutral","true"
"est","1092","b","html-keyboard-response","22","59959","","","practice","balloon","blue","neutral","true"
"est","899","r","html-keyboard-response","24","61113","","","practice","village","red","neutral","true"
"est","488","g","html-keyboard-response","26","61856","","","practice","monitor","green","neutral","true"
"est","772","r","html-keyboard-response","28","62882","","","practice","printer","red","neutral","true"
"est","943","b","html-keyboard-response","30","64080","","","practice","curtain","blue","neutral","true"
"est","1590","r","html-keyboard-response","32","65925","","","practice","holiday","red","neutral","true"
"est","554","r","html-keyboard-response","34","66733","","","practice","stadium","red","neutral","true"
"est","413","r","html-keyboard-response","36","67402","","","practice","village","red","neutral","true"
"est","951","b","html-keyboard-response","38","68606","","","practice","diamond","blue","neutral","true"
"est","613","r","html-keyboard-response","40","69473","","","practice","cabinet","red","neutral","true"
"est","703","g","html-keyboard-response","42","70429","","","practice","highway","green","neutral","true"
"est","555","g","html-keyboard-response","44","71238","","","practice","blanket","green","neutral","true"
"est","631","b","html-keyboard-response","46","72124","","","practice","highway","blue","neutral","true"
