"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"est","692","r","html-keyboard-response","113","193788","","","emotionB","mastery","red","emotionB","true"
"est","12197","b","html-keyboard-response","115","206238","","","emotionB","machine","blue","neutral","true"
"est","592","b","html-keyboard-response","117","207084","","","emotionB","stadium","blue","neutral","true"
"est","17223","g","html-keyboard-response","119","224560","","","emotionB","highway","green","neutral","true"
"est","817","r","html-keyboard-response","121","225632","","","emotionB","confidence","red","emotionB","true"
"est","1895","g","html-keyboard-response","123","227780","","","emotionB","mastery","green","emotionB","true"
"est","1168","r","html-keyboard-response","125","229203","","","emotionB","machine","red","neutral","true"
"est","1010","b","html-keyboard-response","127","230466","","","emotionB","library","blue","neutral","true"
"est","622","r","html-keyboard-response","129","231341","","","emotionB","superior","red","emotionB","true"
"est","750","r","html-keyboard-response","131","232345","","","emotionB","battery","red","neutral","true"
"est","7206","g","html-keyboard-response","133","239805","","","emotionB","sandbox","green","neutral","true"
"est","1043","b","html-keyboard-response","135","241101","","","emotionB","champion","blue","emotionB","true"
"est","720","r","html-keyboard-response","137","242076","","","emotionB","cabinet","red","neutral","true"
"est","1061","g","html-keyboard-response","139","243391","","","emotionB","sandbox","green","neutral","true"
"est","3810","b","html-keyboard-response","141","247454","","","emotionB","elevator","blue","neutral","true"
"est","1280","g","html-keyboard-response","143","248987","","","emotionB","victory","green","emotionB","true"
"est","822","b","html-keyboard-response","145","250062","","","emotionB","glorious","blue","emotionB","true"
"est","602","b","html-keyboard-response","147","250918","","","emotionB","uniform","blue","neutral","true"
"est","656","r","html-keyboard-response","149","251828","","","emotionB","glorious","red","emotionB","true"
"est","1417","g","html-keyboard-response","152","254502","","","emotionA","ceiling","green","neutral","true"
"est","691","r","html-keyboard-response","154","255446","","","emotionA","diamond","red","neutral","true"
"est","1109","g","html-keyboard-response","156","256809","","","emotionA","printer","green","neutral","true"
"est","534","b","html-keyboard-response","158","257597","","","emotionA","doubtful","blue","emotionA","true"
"est","593","r","html-keyboard-response","160","258444","","","emotionA","battery","red","neutral","true"
"est","546","b","html-keyboard-response","162","259244","","","emotionA","defeat","green","emotionA","false"
"est","611","r","html-keyboard-response","164","260109","","","emotionA","diamond","red","neutral","true"
"est","681","r","html-keyboard-response","166","261044","","","emotionA","downfall","red","emotionA","true"
"est","668","g","html-keyboard-response","168","261965","","","emotionA","setback","blue","emotionA","false"
"est","1464","r","html-keyboard-response","170","263683","","","emotionA","lantern","red","neutral","true"
"est","503","r","html-keyboard-response","172","264440","","","emotionA","struggle","red","emotionA","true"
"est","1414","g","html-keyboard-response","174","266108","","","emotionA","mistake","green","emotionA","true"
"est","2582","g","html-keyboard-response","176","268943","","","emotionA","cabinet","green","neutral","true"
"est","574","g","html-keyboard-response","178","269770","","","emotionA","doubtful","green","emotionA","true"
"est","685","r","html-keyboard-response","180","270707","","","emotionA","defeat","red","emotionA","true"
"est","936","g","html-keyboard-response","182","271897","","","emotionA","insecurity","green","emotionA","true"
"est","647","b","html-keyboard-response","184","272798","","","emotionA","ceiling","blue","neutral","true"
"est","558","b","html-keyboard-response","186","273609","","","emotionA","holiday","blue","neutral","true"
"est","484","b","html-keyboard-response","188","274347","","","emotionA","printer","blue","neutral","true"
"est","727","g","html-keyboard-response","190","275328","","","emotionA","plastic","green","neutral","true"
"est","583","r","html-keyboard-response","192","276165","","","emotionA","stadium","red","neutral","true"
"est","579","b","html-keyboard-response","194","276997","","","emotionA","highway","blue","neutral","true"
"est","742","b","html-keyboard-response","196","277992","","","emotionA","receipt","blue","neutral","true"
"est","13239","g","html-keyboard-response","198","291486","","","emotionA","receipt","green","neutral","true"
"est","671","r","html-keyboard-response","200","292410","","","emotionA","insecurity","red","emotionA","true"
"est","560","r","html-keyboard-response","202","293224","","","emotionA","downfall","red","emotionA","true"
"est","842","r","html-keyboard-response","204","294320","","","emotionA","weakness","red","emotionA","true"
"est","1682","r","html-keyboard-response","206","296257","","","emotionA","bicycle","red","neutral","true"
"est","2059","g","html-keyboard-response","208","298569","","","emotionA","monitor","green","neutral","true"
"est","779","g","html-keyboard-response","210","299602","","","emotionA","disappoint","green","emotionA","true"
"est","708","b","html-keyboard-response","212","300563","","","emotionA","weakness","blue","emotionA","true"
"est","796","b","html-keyboard-response","214","301613","","","emotionA","plastic","blue","neutral","true"
"est","539","b","html-keyboard-response","216","302406","","","emotionA","frustrate","blue","emotionA","true"
"est","420","b","html-keyboard-response","218","303080","","","emotionA","disappoint","blue","emotionA","true"
"est","376","b","html-keyboard-response","220","303710","","","emotionA","mistake","blue","emotionA","true"
"est","343","b","html-keyboard-response","222","304307","","","emotionA","setback","blue","emotionA","true"
