"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"est","569","b","html-keyboard-response","172","234640","","","emotionB","superior","blue","emotionB","true"
"est","1407","g","html-keyboard-response","174","236307","","","emotionB","champion","green","emotionB","true"
"est","2371","b","html-keyboard-response","176","238940","","","emotionB","conquer","blue","emotionB","true"
"est","831","g","html-keyboard-response","178","240029","","","emotionB","laundry","green","neutral","true"
"est","2639","b","html-keyboard-response","180","242930","","","emotionB","machine","blue","neutral","true"
"est","1137","g","html-keyboard-response","182","244326","","","emotionB","winner","green","emotionB","true"
"est","1133","g","html-keyboard-response","184","245719","","","emotionB","highway","green","neutral","true"
"est","580","g","html-keyboard-response","186","246559","","","emotionB","bicycle","green","neutral","true"
"est","1216","r","html-keyboard-response","188","248034","","","emotionB","winner","red","emotionB","true"
"est","964","g","html-keyboard-response","190","249259","","","emotionB","flourish","green","emotionB","true"
"est","1297","r","html-keyboard-response","192","250817","","","emotionB","flourish","red","emotionB","true"
"est","1271","g","html-keyboard-response","194","252349","","","emotionB","victory","green","emotionB","true"
"est","827","r","html-keyboard-response","196","253435","","","emotionB","progress","red","emotionB","true"
"est","1076","b","html-keyboard-response","198","254769","","","emotionB","battery","blue","neutral","true"
"est","596","b","html-keyboard-response","200","255624","","","emotionB","receipt","blue","neutral","true"
"est","487","b","html-keyboard-response","202","256372","","","emotionB","battery","blue","neutral","true"
"est","947","r","html-keyboard-response","204","257580","","","emotionB","holiday","red","neutral","true"
"est","1522","b","html-keyboard-response","206","259358","","","emotionB","elevator","blue","neutral","true"
"est","1146","r","html-keyboard-response","208","260765","","","emotionB","bicycle","red","neutral","true"
"est","1639","b","html-keyboard-response","210","262662","","","emotionB","diamond","blue","neutral","true"
"est","671","r","html-keyboard-response","212","263594","","","emotionB","bicycle","red","neutral","true"
"est","463","r","html-keyboard-response","214","264317","","","emotionB","victory","red","emotionB","true"
"est","1133","b","html-keyboard-response","216","265711","","","emotionB","champion","blue","emotionB","true"
"est","1259","r","html-keyboard-response","218","267227","","","emotionB","plastic","red","neutral","true"
"est","1275","b","html-keyboard-response","220","268761","","","emotionB","conquer","blue","emotionB","true"
"est","1320","g","html-keyboard-response","222","270338","","","emotionB","mastery","green","emotionB","true"
