"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"prime","59621","{""responseInput"":""blue people are behind the red person is had won the trophy""}","survey-html-form","2","248980","success","","","","","",""
"questionnaire","105803","{""prompt1"":2,""prompt2"":1,""prompt3"":2,""prompt4"":4,""prompt5"":1,""prompt6"":2,""prompt7"":3,""prompt8"":2,""prompt9"":4,""prompt10"":3}","survey-likert","3","354785","","[0,1,2,3,4,5,6,7,8,9]","","","","",""
"est","1402","b","html-keyboard-response","6","375474","","","practice","lantern","blue","neutral","true"
"est","2277","g","html-keyboard-response","8","378005","","","practice","blanket","green","neutral","true"
"est","1882","g","html-keyboard-response","10","380139","","","practice","balloon","green","neutral","true"
"est","998","b","html-keyboard-response","12","381392","","","practice","receipt","blue","neutral","true"
"est","1363","g","html-keyboard-response","14","383008","","","practice","caramel","green","neutral","true"
"est","1432","b","html-keyboard-response","16","384693","","","practice","monitor","blue","neutral","true"
"est","1375","b","html-keyboard-response","18","386320","","","practice","uniform","blue","neutral","true"
"est","1031","g","html-keyboard-response","20","387604","","","practice","jacket","green","neutral","true"
"est","718","b","html-keyboard-response","22","388573","","","practice","village","blue","neutral","true"
"est","906","r","html-keyboard-response","24","389732","","","practice","picture","red","neutral","true"
"est","858","b","html-keyboard-response","26","390842","","","practice","printer","blue","neutral","true"
"est","693","g","html-keyboard-response","28","391786","","","practice","receipt","green","neutral","true"
"est","650","g","html-keyboard-response","30","392688","","","practice","airport","green","neutral","true"
"est","656","b","html-keyboard-response","32","393596","","","practice","helmet","blue","neutral","true"
"est","615","r","html-keyboard-response","34","394464","","","practice","cushion","red","neutral","true"
"est","972","b","html-keyboard-response","36","395688","","","practice","holiday","blue","neutral","true"
"est","609","b","html-keyboard-response","38","396549","","","practice","curtain","blue","neutral","true"
"est","530","g","html-keyboard-response","40","397332","","","practice","cushion","green","neutral","true"
"est","506","g","html-keyboard-response","42","398092","","","practice","journal","green","neutral","true"
"est","470","r","html-keyboard-response","44","398813","","","practice","library","red","neutral","true"
"est","785","g","html-keyboard-response","46","399849","","","practice","helmet","green","neutral","true"
"est","920","r","html-keyboard-response","48","401021","","","practice","holiday","red","neutral","true"
"est","587","r","html-keyboard-response","50","401860","","","practice","printer","red","neutral","true"
"est","864","r","html-keyboard-response","52","402976","","","practice","elevator","red","neutral","true"
"est","742","g","html-keyboard-response","54","403970","","","practice","lantern","green","neutral","true"
"est","632","b","html-keyboard-response","56","404854","","","practice","jacket","blue","neutral","true"
"est","598","r","html-keyboard-response","58","405705","","","practice","journal","red","neutral","true"
"est","1318","b","html-keyboard-response","60","407275","","","practice","caramel","blue","neutral","true"
"est","697","b","html-keyboard-response","62","408223","","","practice","highway","blue","neutral","true"
"est","740","r","html-keyboard-response","64","409215","","","practice","printer","red","neutral","true"
"est","504","r","html-keyboard-response","66","409973","","","practice","elevator","red","neutral","true"
"est","491","r","html-keyboard-response","68","410715","","","practice","library","red","neutral","true"
"est","494","r","html-keyboard-response","70","411462","","","practice","balloon","red","neutral","true"
"est","863","b","html-keyboard-response","72","412577","","","practice","holiday","blue","neutral","true"
"est","945","b","html-keyboard-response","74","413776","","","practice","picture","blue","neutral","true"
"est","690","b","html-keyboard-response","76","414720","","","practice","village","blue","neutral","true"
"est","1376","g","html-keyboard-response","79","417349","","","emotionA","cabinet","green","neutral","true"
"est","490","g","html-keyboard-response","81","418092","","","emotionA","sandbox","green","neutral","true"
"est","392","g","html-keyboard-response","83","418736","","","emotionA","sandbox","green","neutral","true"
"est","681","g","html-keyboard-response","85","419669","","","emotionA","monitor","green","neutral","true"
"est","436","g","html-keyboard-response","87","420358","","","emotionA","diamond","green","neutral","true"
"est","561","r","html-keyboard-response","89","421170","","","emotionA","curtain","red","neutral","true"
"est","555","r","html-keyboard-response","91","421977","","","emotionA","frustrate","red","emotionA","true"
"est","663","b","html-keyboard-response","93","422893","","","emotionA","insecurity","blue","emotionA","true"
"est","697","r","html-keyboard-response","95","423841","","","emotionA","downfall","red","emotionA","true"
"est","464","b","html-keyboard-response","97","424557","","","emotionA","cabinet","blue","neutral","true"
"est","653","b","html-keyboard-response","99","425463","","","emotionA","diamond","blue","neutral","true"
"est","772","g","html-keyboard-response","101","426486","","","emotionA","stadium","green","neutral","true"
"est","949","b","html-keyboard-response","103","427688","","","emotionA","downfall","blue","emotionA","true"
"est","682","r","html-keyboard-response","105","428621","","","emotionA","weakness","red","emotionA","true"
"est","844","b","html-keyboard-response","107","429718","","","emotionA","insecurity","green","emotionA","false"
"est","1683","r","html-keyboard-response","109","431655","","","emotionA","frustrate","red","emotionA","true"
"est","1153","b","html-keyboard-response","111","433061","","","emotionA","elevator","blue","neutral","true"
"est","958","g","html-keyboard-response","113","434272","","","emotionA","setback","green","emotionA","true"
"est","937","g","html-keyboard-response","115","435462","","","emotionA","plastic","green","neutral","true"
"est","1393","b","html-keyboard-response","117","437107","","","emotionA","doubtful","blue","emotionA","true"
"est","829","r","html-keyboard-response","119","438189","","","emotionA","ceiling","red","neutral","true"
"est","1079","b","html-keyboard-response","121","439519","","","emotionA","setback","blue","emotionA","true"
"est","534","b","html-keyboard-response","123","440306","","","emotionA","mistake","blue","emotionA","true"
"est","471","g","html-keyboard-response","125","441029","","","emotionA","mistake","green","emotionA","true"
"est","478","b","html-keyboard-response","127","441760","","","emotionA","bicycle","blue","neutral","true"
"est","512","r","html-keyboard-response","129","442523","","","emotionA","struggle","red","emotionA","true"
"est","512","r","html-keyboard-response","131","443288","","","emotionA","plastic","red","neutral","true"
"est","911","b","html-keyboard-response","133","444450","","","emotionA","defeat","blue","emotionA","true"
"est","853","g","html-keyboard-response","135","445556","","","emotionA","doubtful","green","emotionA","true"
"est","574","r","html-keyboard-response","137","446383","","","emotionA","library","red","neutral","true"
"est","845","b","html-keyboard-response","139","447481","","","emotionA","curtain","blue","neutral","true"
"est","750","g","html-keyboard-response","141","448484","","","emotionA","struggle","green","emotionA","true"
"est","1028","r","html-keyboard-response","143","449764","","","emotionA","lantern","red","neutral","true"
"est","1424","g","html-keyboard-response","145","451440","","","emotionA","disappoint","green","emotionA","true"
"est","798","r","html-keyboard-response","147","452492","","","emotionA","weakness","red","emotionA","true"
"est","792","b","html-keyboard-response","149","453537","","","emotionA","laundry","blue","neutral","true"
"est","1024","b","html-keyboard-response","152","455815","","","emotionB","glorious","blue","emotionB","true"
"est","821","r","html-keyboard-response","154","456889","","","emotionB","flourish","red","emotionB","true"
"est","727","g","html-keyboard-response","156","457868","","","emotionB","conquer","green","emotionB","true"
"est","522","r","html-keyboard-response","158","458643","","","emotionB","stadium","red","neutral","true"
"est","572","g","html-keyboard-response","160","459466","","","emotionB","machine","green","neutral","true"
"est","493","r","html-keyboard-response","162","460211","","","emotionB","progress","red","emotionB","true"
"est","497","r","html-keyboard-response","164","460961","","","emotionB","progress","red","emotionB","true"
"est","796","b","html-keyboard-response","166","462009","","","emotionB","highway","blue","neutral","true"
"est","432","g","html-keyboard-response","168","462693","","","emotionB","battery","green","neutral","true"
"est","512","r","html-keyboard-response","170","463457","","","emotionB","stadium","red","neutral","true"
"est","648","b","html-keyboard-response","172","464357","","","emotionB","ceiling","blue","neutral","true"
"est","662","b","html-keyboard-response","174","465271","","","emotionB","mastery","blue","emotionB","true"
"est","438","b","html-keyboard-response","176","465961","","","emotionB","laundry","blue","neutral","true"
"est","577","r","html-keyboard-response","178","466790","","","emotionB","receipt","red","neutral","true"
"est","710","g","html-keyboard-response","180","467753","","","emotionB","monitor","green","neutral","true"
"est","628","g","html-keyboard-response","182","468633","","","emotionB","battery","green","neutral","true"
"est","1575","b","html-keyboard-response","184","470459","","","emotionB","glorious","blue","emotionB","true"
"est","788","g","html-keyboard-response","186","471500","","","emotionB","bicycle","green","neutral","true"
"est","558","g","html-keyboard-response","188","472311","","","emotionB","battery","green","neutral","true"
"est","487","r","html-keyboard-response","190","473050","","","emotionB","mastery","red","emotionB","true"
"est","551","r","html-keyboard-response","192","473853","","","emotionB","victory","red","emotionB","true"
"est","539","r","html-keyboard-response","194","474645","","","emotionB","bicycle","red","neutral","true"
"est","574","g","html-keyboard-response","196","475471","","","emotionB","confidence","green","emotionB","true"
"est","577","g","html-keyboard-response","198","476300","","","emotionB","laundry","green","neutral","true"
"est","469","r","html-keyboard-response","200","477021","","","emotionB","superior","red","emotionB","true"
"est","658","b","html-keyboard-response","202","477931","","","emotionB","superior","blue","emotionB","true"
"est","810","b","html-keyboard-response","204","478993","","","emotionB","sandbox","blue","neutral","true"
"est","1465","r","html-keyboard-response","206","480711","","","emotionB","confidence","red","emotionB","true"
"est","652","r","html-keyboard-response","208","481614","","","emotionB","highway","red","neutral","true"
"est","723","g","html-keyboard-response","210","482589","","","emotionB","flourish","green","emotionB","true"
"est","667","r","html-keyboard-response","212","483507","","","emotionB","winner","red","emotionB","true"
"est","503","r","html-keyboard-response","214","484261","","","emotionB","ceiling","red","neutral","true"
"est","929","b","html-keyboard-response","216","485443","","","emotionB","champion","blue","emotionB","true"
"est","643","g","html-keyboard-response","218","486339","","","emotionB","victory","green","emotionB","true"
"est","474","g","html-keyboard-response","220","487065","","","emotionB","conquer","green","emotionB","true"
"est","410","g","html-keyboard-response","222","487726","","","emotionB","uniform","green","neutral","true"

