"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"prime","24219","{""responseInput"":""a boy/man walking towards the left of the screen wearing jeans and some dress-type shoes""}","survey-html-form","2","29389","neutral","","","","","",""
"questionnaire","37835","{""prompt1"":3,""prompt2"":2,""prompt3"":1,""prompt4"":3,""prompt5"":3,""prompt6"":3,""prompt7"":3,""prompt8"":0,""prompt9"":3,""prompt10"":1}","survey-likert","3","67229","","[0,1,2,3,4,5,6,7,8,9]","","","","",""
"est","1552","b","html-keyboard-response","6","80256","","","practice","ceiling","blue","neutral","true"
"est","1062","r","html-keyboard-response","8","81572","","","practice","bicycle","red","neutral","true"
"est","770","g","html-keyboard-response","10","82596","","","practice","uniform","green","neutral","true"
"est","663","b","html-keyboard-response","12","83514","","","practice","cushion","blue","neutral","true"
"est","672","b","html-keyboard-response","14","84440","","","practice","diamond","blue","neutral","true"
"est","626","r","html-keyboard-response","16","85319","","","practice","battery","red","neutral","true"
"est","1095","b","html-keyboard-response","18","86667","","","practice","village","green","neutral","false"
"est","1972","b","html-keyboard-response","20","88891","","","practice","helmet","blue","neutral","true"
"est","928","g","html-keyboard-response","22","90073","","","practice","caramel","green","neutral","true"
"est","1197","b","html-keyboard-response","24","91522","","","practice","picture","blue","neutral","true"
"est","705","b","html-keyboard-response","26","92480","","","practice","machine","blue","neutral","true"
"est","743","g","html-keyboard-response","28","93477","","","practice","plastic","green","neutral","true"
"est","711","g","html-keyboard-response","30","94440","","","practice","holiday","green","neutral","true"
"est","644","r","html-keyboard-response","32","95336","","","practice","uniform","red","neutral","true"
"est","788","g","html-keyboard-response","34","96376","","","practice","ceiling","green","neutral","true"
"est","941","b","html-keyboard-response","36","97572","","","practice","balloon","red","neutral","false"
"est","1192","r","html-keyboard-response","38","99018","","","practice","sandbox","red","neutral","true"
"est","774","b","html-keyboard-response","40","100047","","","practice","receipt","blue","neutral","true"
"est","872","r","html-keyboard-response","42","101172","","","practice","highway","red","neutral","true"
"est","752","b","html-keyboard-response","44","102177","","","practice","blanket","blue","neutral","true"
"est","744","b","html-keyboard-response","46","103173","","","practice","airport","blue","neutral","true"
"est","808","b","html-keyboard-response","48","104235","","","practice","journal","blue","neutral","true"
"est","816","r","html-keyboard-response","50","105305","","","practice","village","red","neutral","true"
"est","662","r","html-keyboard-response","52","106220","","","practice","balloon","red","neutral","true"
"est","562","r","html-keyboard-response","54","107033","","","practice","cushion","red","neutral","true"
"est","493","r","html-keyboard-response","56","107781","","","practice","jacket","red","neutral","true"
"est","609","b","html-keyboard-response","58","108642","","","practice","helmet","blue","neutral","true"
"est","698","b","html-keyboard-response","60","109594","","","practice","journal","blue","neutral","true"
"est","913","r","html-keyboard-response","62","110761","","","practice","airport","green","neutral","false"
"est","562","g","html-keyboard-response","64","111577","","","practice","stadium","green","neutral","true"
"est","596","r","html-keyboard-response","66","112427","","","practice","elevator","red","neutral","true"
"est","557","r","html-keyboard-response","68","113238","","","practice","blanket","red","neutral","true"
"est","669","b","html-keyboard-response","70","114161","","","practice","caramel","blue","neutral","true"
"est","712","r","html-keyboard-response","72","115127","","","practice","library","red","neutral","true"
"est","931","g","html-keyboard-response","74","116311","","","practice","bicycle","green","neutral","true"
"est","785","r","html-keyboard-response","76","117348","","","practice","monitor","red","neutral","true"
"est","1353","g","html-keyboard-response","79","119957","","","emotionA","bicycle","green","neutral","true"
"est","1073","r","html-keyboard-response","81","121283","","","emotionA","frustrate","red","emotionA","true"
"est","749","b","html-keyboard-response","83","122286","","","emotionA","monitor","blue","neutral","true"
"est","704","b","html-keyboard-response","85","123242","","","emotionA","insecurity","blue","emotionA","true"
"est","541","b","html-keyboard-response","87","124036","","","emotionA","battery","blue","neutral","true"
"est","738","g","html-keyboard-response","89","125028","","","emotionA","holiday","green","neutral","true"
"est","486","g","html-keyboard-response","91","125767","","","emotionA","downfall","green","emotionA","true"
"est","462","g","html-keyboard-response","93","126481","","","emotionA","battery","green","neutral","true"
"est","588","r","html-keyboard-response","95","127323","","","emotionA","elevator","red","neutral","true"
"est","717","b","html-keyboard-response","97","128293","","","emotionA","laundry","blue","neutral","true"
"est","579","r","html-keyboard-response","99","129126","","","emotionA","receipt","red","neutral","true"
"est","603","g","html-keyboard-response","101","129982","","","emotionA","weakness","green","emotionA","true"
"est","648","b","html-keyboard-response","103","130883","","","emotionA","downfall","blue","emotionA","true"
"est","793","r","html-keyboard-response","105","131930","","","emotionA","insecurity","green","emotionA","false"
"est","705","r","html-keyboard-response","107","132887","","","emotionA","diamond","red","neutral","true"
"est","472","r","html-keyboard-response","109","133611","","","emotionA","diamond","red","neutral","true"
"est","990","g","html-keyboard-response","111","134853","","","emotionA","weakness","green","emotionA","true"
"est","557","g","html-keyboard-response","113","135663","","","emotionA","sandbox","green","neutral","true"
"est","544","b","html-keyboard-response","115","136461","","","emotionA","library","blue","neutral","true"
"est","647","r","html-keyboard-response","117","137362","","","emotionA","doubtful","red","emotionA","true"
"est","556","g","html-keyboard-response","119","138170","","","emotionA","setback","green","emotionA","true"
"est","654","r","html-keyboard-response","121","139079","","","emotionA","uniform","red","neutral","true"
"est","514","r","html-keyboard-response","123","139846","","","emotionA","mistake","red","emotionA","true"
"est","554","r","html-keyboard-response","125","140653","","","emotionA","disappoint","red","emotionA","true"
"est","694","b","html-keyboard-response","127","141599","","","emotionA","mistake","blue","emotionA","true"
"est","483","b","html-keyboard-response","129","142335","","","emotionA","plastic","blue","neutral","true"
"est","496","b","html-keyboard-response","131","143083","","","emotionA","doubtful","blue","emotionA","true"
"est","704","g","html-keyboard-response","133","144040","","","emotionA","holiday","green","neutral","true"
"est","551","r","html-keyboard-response","135","144845","","","emotionA","stadium","red","neutral","true"
"est","638","b","html-keyboard-response","137","145736","","","emotionA","setback","blue","emotionA","true"
"est","1166","g","html-keyboard-response","139","147155","","","emotionA","struggle","green","emotionA","true"
"est","550","g","html-keyboard-response","141","147959","","","emotionA","struggle","green","emotionA","true"
"est","602","g","html-keyboard-response","143","148813","","","emotionA","disappoint","green","emotionA","true"
"est","524","r","html-keyboard-response","145","149590","","","emotionA","printer","red","neutral","true"
"est","629","g","html-keyboard-response","147","150473","","","emotionA","laundry","green","neutral","true"
"est","545","r","html-keyboard-response","149","151272","","","emotionA","defeat","red","emotionA","true"
"est","961","b","html-keyboard-response","152","153489","","","emotionB","sandbox","blue","neutral","true"
"est","680","g","html-keyboard-response","154","154422","","","emotionB","victory","green","emotionB","true"
"est","726","b","html-keyboard-response","156","155401","","","emotionB","curtain","blue","neutral","true"
"est","637","r","html-keyboard-response","158","156292","","","emotionB","superior","red","emotionB","true"
"est","542","r","html-keyboard-response","160","157087","","","emotionB","winner","red","emotionB","true"
"est","538","r","html-keyboard-response","162","157878","","","emotionB","receipt","red","neutral","true"
"est","602","g","html-keyboard-response","164","158732","","","emotionB","cabinet","green","neutral","true"
"est","538","b","html-keyboard-response","166","159523","","","emotionB","progress","blue","emotionB","true"
"est","587","b","html-keyboard-response","168","160363","","","emotionB","victory","blue","emotionB","true"
"est","506","b","html-keyboard-response","170","161122","","","emotionB","lantern","blue","neutral","true"
"est","638","g","html-keyboard-response","172","162014","","","emotionB","mastery","green","emotionB","true"
"est","775","r","html-keyboard-response","174","163041","","","emotionB","progress","blue","emotionB","false"
"est","852","r","html-keyboard-response","176","164145","","","emotionB","lantern","red","neutral","true"
"est","673","g","html-keyboard-response","178","165071","","","emotionB","printer","green","neutral","true"
"est","588","b","html-keyboard-response","180","165911","","","emotionB","mastery","blue","emotionB","true"
"est","456","b","html-keyboard-response","182","166620","","","emotionB","elevator","blue","neutral","true"
"est","437","b","html-keyboard-response","184","167311","","","emotionB","machine","blue","neutral","true"
"est","506","r","html-keyboard-response","186","168070","","","emotionB","stadium","red","neutral","true"
"est","597","g","html-keyboard-response","188","168921","","","emotionB","highway","green","neutral","true"
"est","474","g","html-keyboard-response","190","169647","","","emotionB","lantern","green","neutral","true"
"est","533","b","html-keyboard-response","192","170434","","","emotionB","highway","blue","neutral","true"
"est","700","g","html-keyboard-response","194","171387","","","emotionB","cabinet","green","neutral","true"
"est","423","g","html-keyboard-response","196","172063","","","emotionB","superior","green","emotionB","true"
"est","506","r","html-keyboard-response","198","172822","","","emotionB","flourish","red","emotionB","true"
"est","457","r","html-keyboard-response","200","173532","","","emotionB","confidence","red","emotionB","true"
"est","423","r","html-keyboard-response","202","174208","","","emotionB","glorious","red","emotionB","true"
"est","542","r","html-keyboard-response","204","175003","","","emotionB","glorious","green","emotionB","false"
"est","522","r","html-keyboard-response","206","175777","","","emotionB","laundry","red","neutral","true"
"est","769","g","html-keyboard-response","208","176799","","","emotionB","champion","green","emotionB","true"
"est","413","g","html-keyboard-response","210","177465","","","emotionB","flourish","green","emotionB","true"
