"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"est","463","r","html-keyboard-response","46","100223","","","practice","holiday","red","neutral","true"
"est","559","b","html-keyboard-response","48","101038","","","practice","blanket","blue","neutral","true"
"est","570","b","html-keyboard-response","50","101864","","","practice","helmet","blue","neutral","true"
"est","592","g","html-keyboard-response","52","102712","","","practice","bicycle","green","neutral","true"
"est","605","r","html-keyboard-response","54","103572","","","practice","picture","red","neutral","true"
"est","752","r","html-keyboard-response","56","104580","","","practice","holiday","red","neutral","true"
"est","612","b","html-keyboard-response","58","105448","","","practice","cushion","blue","neutral","true"
"est","536","b","html-keyboard-response","60","106239","","","practice","monitor","blue","neutral","true"
"est","571","b","html-keyboard-response","62","107065","","","practice","plastic","blue","neutral","true"
"est","527","g","html-keyboard-response","64","107848","","","practice","elevator","green","neutral","true"
"est","436","r","html-keyboard-response","66","108539","","","practice","library","red","neutral","true"
"est","598","b","html-keyboard-response","68","109396","","","practice","jacket","blue","neutral","true"
"est","410","b","html-keyboard-response","70","110062","","","practice","caramel","blue","neutral","true"
"est","311","b","html-keyboard-response","72","110629","","","practice","helmet","blue","neutral","true"
"est","551","g","html-keyboard-response","74","111436","","","practice","diamond","green","neutral","true"
"est","523","g","html-keyboard-response","76","112213","","","practice","curtain","green","neutral","true"
"est","976","b","html-keyboard-response","79","114449","","","emotionA","holiday","blue","neutral","true"
"est","538","r","html-keyboard-response","81","115242","","","emotionA","mistake","red","emotionA","true"
"est","619","r","html-keyboard-response","83","116117","","","emotionA","downfall","red","emotionA","true"
"est","630","g","html-keyboard-response","85","117002","","","emotionA","printer","green","neutral","true"
"est","517","g","html-keyboard-response","87","117774","","","emotionA","insecurity","green","emotionA","true"
"est","607","r","html-keyboard-response","89","118638","","","emotionA","disappoint","red","emotionA","true"
"est","568","b","html-keyboard-response","91","119460","","","emotionA","plastic","blue","neutral","true"
"est","711","g","html-keyboard-response","93","120423","","","emotionA","battery","green","neutral","true"
"est","421","r","html-keyboard-response","95","121100","","","emotionA","uniform","red","neutral","true"
"est","643","g","html-keyboard-response","97","121998","","","emotionA","setback","green","emotionA","true"
"est","446","b","html-keyboard-response","99","122700","","","emotionA","doubtful","blue","emotionA","true"
"est","393","r","html-keyboard-response","101","123348","","","emotionA","struggle","red","emotionA","true"
"est","357","g","html-keyboard-response","103","123961","","","emotionA","laundry","green","neutral","true"
"est","515","r","html-keyboard-response","105","124731","","","emotionA","disappoint","red","emotionA","true"
"est","459","b","html-keyboard-response","107","125445","","","emotionA","receipt","blue","neutral","true"
"est","576","b","html-keyboard-response","109","126277","","","emotionA","curtain","blue","neutral","true"
"est","560","r","html-keyboard-response","111","127092","","","emotionA","sandbox","red","neutral","true"
"est","743","g","html-keyboard-response","113","128091","","","emotionA","library","green","neutral","true"
"est","457","g","html-keyboard-response","115","128803","","","emotionA","setback","green","emotionA","true"
"est","504","b","html-keyboard-response","117","129562","","","emotionA","receipt","blue","neutral","true"
"est","570","r","html-keyboard-response","119","130387","","","emotionA","ceiling","red","neutral","true"
"est","404","r","html-keyboard-response","121","131047","","","emotionA","battery","red","neutral","true"
"est","571","b","html-keyboard-response","123","131874","","","emotionA","mistake","blue","emotionA","true"
"est","1129","r","html-keyboard-response","125","133257","","","emotionA","sandbox","red","neutral","true"
"est","752","g","html-keyboard-response","127","134264","","","emotionA","bicycle","green","neutral","true"
"est","437","g","html-keyboard-response","129","134956","","","emotionA","frustrate","green","emotionA","true"
"est","392","g","html-keyboard-response","131","135604","","","emotionA","frustrate","green","emotionA","true"
"est","404","g","html-keyboard-response","133","136263","","","emotionA","insecurity","green","emotionA","true"
"est","365","g","html-keyboard-response","135","136883","","","emotionA","struggle","green","emotionA","true"
"est","297","g","html-keyboard-response","137","137436","","","emotionA","ceiling","green","neutral","true"
"est","581","b","html-keyboard-response","139","138273","","","emotionA","doubtful","blue","emotionA","true"
"est","509","r","html-keyboard-response","141","139036","","","emotionA","battery","red","neutral","true"
"est","482","g","html-keyboard-response","143","139774","","","emotionA","weakness","green","emotionA","true"
"est","558","b","html-keyboard-response","145","140587","","","emotionA","highway","blue","neutral","true"
"est","448","r","html-keyboard-response","147","141291","","","emotionA","defeat","red","emotionA","true"
"est","466","r","html-keyboard-response","149","142012","","","emotionA","downfall","red","emotionA","true"
"est","1172","g","html-keyboard-response","152","144441","","","emotionB","lantern","green","neutral","true"
"est","789","r","html-keyboard-response","154","145485","","","emotionB","flourish","red","emotionB","true"
"est","508","b","html-keyboard-response","156","146249","","","emotionB","champion","blue","emotionB","true"
"est","511","b","html-keyboard-response","158","147015","","","emotionB","confidence","blue","emotionB","true"
"est","815","g","html-keyboard-response","160","148085","","","emotionB","library","green","neutral","true"
"est","447","g","html-keyboard-response","162","148787","","","emotionB","uniform","green","neutral","true"
"est","604","b","html-keyboard-response","164","149646","","","emotionB","winner","blue","emotionB","true"
"est","515","r","html-keyboard-response","166","150416","","","emotionB","printer","red","neutral","true"
"est","581","g","html-keyboard-response","168","151254","","","emotionB","conquer","green","emotionB","true"
"est","500","b","html-keyboard-response","170","152010","","","emotionB","victory","blue","emotionB","true"
"est","576","r","html-keyboard-response","172","152842","","","emotionB","glorious","red","emotionB","true"
"est","521","g","html-keyboard-response","174","153619","","","emotionB","stadium","green","neutral","true"
"est","538","r","html-keyboard-response","176","154411","","","emotionB","winner","red","emotionB","true"
"est","752","r","html-keyboard-response","178","155418","","","emotionB","printer","red","neutral","true"
"est","458","r","html-keyboard-response","180","156132","","","emotionB","progress","red","emotionB","true"
"est","374","r","html-keyboard-response","182","156762","","","emotionB","progress","red","emotionB","true"
"est","924","g","html-keyboard-response","184","157942","","","emotionB","stadium","green","neutral","true"
"est","596","b","html-keyboard-response","186","158793","","","emotionB","conquer","blue","emotionB","true"
"est","557","r","html-keyboard-response","188","159607","","","emotionB","monitor","red","neutral","true"
"est","588","b","html-keyboard-response","190","160450","","","emotionB","champion","blue","emotionB","true"
"est","612","b","html-keyboard-response","192","161317","","","emotionB","diamond","blue","neutral","true"
"est","539","r","html-keyboard-response","194","162113","","","emotionB","victory","red","emotionB","true"
"est","1016","r","html-keyboard-response","196","163384","","","emotionB","machine","red","neutral","true"
"est","445","r","html-keyboard-response","198","164084","","","emotionB","lantern","red","neutral","true"
"est","666","r","html-keyboard-response","200","165007","","","emotionB","machine","red","neutral","true"
"est","362","r","html-keyboard-response","202","165624","","","emotionB","mastery","red","emotionB","true"
"est","328","r","html-keyboard-response","204","166208","","","emotionB","uniform","red","neutral","true"
"est","623","b","html-keyboard-response","206","167087","","","emotionB","elevator","blue","neutral","true"
"est","1114","g","html-keyboard-response","208","168456","","","emotionB","glorious","green","emotionB","true"
"est","569","b","html-keyboard-response","210","169280","","","emotionB","superior","blue","emotionB","true"
"est","520","b","html-keyboard-response","212","170055","","","emotionB","elevator","blue","neutral","true"
"est","481","r","html-keyboard-response","214","170791","","","emotionB","confidence","red","emotionB","true"
"est","689","b","html-keyboard-response","216","171734","","","emotionB","laundry","blue","neutral","true"
"est","455","g","html-keyboard-response","218","172445","","","emotionB","flourish","green","emotionB","true"
"est","575","b","html-keyboard-response","220","173275","","","emotionB","monitor","blue","neutral","true"
"est","932","g","html-keyboard-response","222","174462","","","emotionB","cabinet","green","neutral","true"

