"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"est","694","g","html-keyboard-response","141","137966","","","emotionA","doubtful","green","emotionA","true"
"est","506","g","html-keyboard-response","143","138725","","","emotionA","highway","green","neutral","true"
"est","517","b","html-keyboard-response","145","139496","","","emotionA","mistake","blue","emotionA","true"
"est","728","r","html-keyboard-response","147","140479","","","emotionA","sandbox","red","neutral","true"
"est","602","r","html-keyboard-response","149","141335","","","emotionA","frustrate","red","emotionA","true"
"est","851","b","html-keyboard-response","152","143443","","","emotionB","glorious","blue","emotionB","true"
"est","1026","r","html-keyboard-response","154","144723","","","emotionB","winner","red","emotionB","true"
"est","716","g","html-keyboard-response","156","145693","","","emotionB","holiday","green","neutral","true"
"est","930","r","html-keyboard-response","158","146877","","","emotionB","printer","red","neutral","true"
"est","851","g","html-keyboard-response","160","147983","","","emotionB","monitor","green","neutral","true"
"est","764","r","html-keyboard-response","162","149001","","","emotionB","sandbox","red","neutral","true"
"est","486","r","html-keyboard-response","164","149740","","","emotionB","printer","red","neutral","true"
"est","654","b","html-keyboard-response","166","150649","","","emotionB","laundry","blue","neutral","true"
"est","850","r","html-keyboard-response","168","151752","","","emotionB","library","red","neutral","true"
"est","459","r","html-keyboard-response","170","152467","","","emotionB","printer","red","neutral","true"
"est","525","r","html-keyboard-response","172","153246","","","emotionB","flourish","red","emotionB","true"
"est","844","b","html-keyboard-response","174","154344","","","emotionB","progress","blue","emotionB","true"
"est","1074","g","html-keyboard-response","176","155672","","","emotionB","champion","green","emotionB","true"
"est","642","r","html-keyboard-response","178","156568","","","emotionB","victory","red","emotionB","true"
"est","732","g","html-keyboard-response","180","157554","","","emotionB","confidence","green","emotionB","true"
"est","833","r","html-keyboard-response","182","158640","","","emotionB","monitor","red","neutral","true"
"est","653","r","html-keyboard-response","184","159547","","","emotionB","laundry","red","neutral","true"
"est","469","r","html-keyboard-response","186","160269","","","emotionB","confidence","red","emotionB","true"
"est","670","b","html-keyboard-response","188","161194","","","emotionB","cabinet","blue","neutral","true"
"est","811","b","html-keyboard-response","190","162259","","","emotionB","mastery","blue","emotionB","true"
"est","745","g","html-keyboard-response","192","163259","","","emotionB","conquer","green","emotionB","true"
"est","502","g","html-keyboard-response","194","164016","","","emotionB","victory","green","emotionB","true"
"est","769","b","html-keyboard-response","196","165039","","","emotionB","mastery","blue","emotionB","true"
"est","724","b","html-keyboard-response","198","166017","","","emotionB","superior","blue","emotionB","true"
"est","571","b","html-keyboard-response","200","166841","","","emotionB","glorious","blue","emotionB","true"
"est","342","b","html-keyboard-response","202","167436","","","emotionB","winner","green","emotionB","false"
"est","748","b","html-keyboard-response","204","168437","","","emotionB","laundry","blue","neutral","true"
"est","609","g","html-keyboard-response","206","169301","","","emotionB","holiday","green","neutral","true"
"est","637","b","html-keyboard-response","208","170191","","","emotionB","lantern","blue","neutral","true"
"est","736","b","html-keyboard-response","210","171181","","","emotionB","machine","blue","neutral","true"
"est","1393","b","html-keyboard-response","212","172828","","","emotionB","plastic","green","neutral","false"
"est","636","b","html-keyboard-response","214","173719","","","emotionB","superior","green","emotionB","false"
"est","554","b","html-keyboard-response","216","174527","","","emotionB","progress","green","emotionB","false"
"est","1736","r","html-keyboard-response","218","176517","","","emotionB","highway","red","neutral","true"
"est","2023","b","html-keyboard-response","220","178794","","","emotionB","flourish","blue","emotionB","true"
"est","1044","r","html-keyboard-response","222","180093","","","emotionB","diamond","red","neutral","true"
