"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"est","414","b","html-keyboard-response","64","95101","","","practice","battery","blue","neutral","true"
"est","378","b","html-keyboard-response","66","95733","","","practice","balloon","blue","neutral","true"
"est","511","r","html-keyboard-response","68","96498","","","practice","picture","red","neutral","true"
"est","568","b","html-keyboard-response","70","97320","","","practice","blanket","green","neutral","false"
"est","1081","g","html-keyboard-response","72","98655","","","practice","sandbox","green","neutral","true"
"est","535","r","html-keyboard-response","74","99443","","","practice","blanket","red","neutral","true"
"est","492","b","html-keyboard-response","76","100190","","","practice","village","blue","neutral","true"
"est","699","r","html-keyboard-response","79","102146","","","emotionB","holiday","red","neutral","true"
"est","601","g","html-keyboard-response","81","103002","","","emotionB","library","green","neutral","true"
"est","449","g","html-keyboard-response","83","103705","","","emotionB","glorious","green","emotionB","true"
"est","498","r","html-keyboard-response","85","104457","","","emotionB","stadium","red","neutral","true"
"est","360","g","html-keyboard-response","87","105071","","","emotionB","champion","green","emotionB","true"
"est","386","g","html-keyboard-response","89","105711","","","emotionB","sandbox","green","neutral","true"
"est","404","r","html-keyboard-response","91","106370","","","emotionB","elevator","red","neutral","true"
"est","472","r","html-keyboard-response","93","107096","","","emotionB","superior","red","emotionB","true"
"est","333","r","html-keyboard-response","95","107682","","","emotionB","winner","red","emotionB","true"
"est","320","r","html-keyboard-response","97","108256","","","emotionB","flourish","red","emotionB","true"
"est","567","g","html-keyboard-response","99","109077","","","emotionB","bicycle","green","neutral","true"
"est","470","b","html-keyboard-response","101","109802","","","emotionB","superior","blue","emotionB","true"
"est","428","b","html-keyboard-response","103","110484","","","emotionB","confidence","blue","emotionB","true"
"est","364","b","html-keyboard-response","105","111102","","","emotionB","glorious","blue","emotionB","true"
"est","775","r","html-keyboard-response","107","112131","","","emotionB","lantern","green","neutral","false"
"est","632","g","html-keyboard-response","109","113017","","","emotionB","conquer","green","emotionB","true"
"est","563","r","html-keyboard-response","111","113833","","","emotionB","confidence","red","emotionB","true"
"est","699","b","html-keyboard-response","113","114787","","","emotionB","mastery","blue","emotionB","true"
"est","482","b","html-keyboard-response","115","115522","","","emotionB","printer","blue","neutral","true"
"est","636","r","html-keyboard-response","117","116411","","","emotionB","monitor","red","neutral","true"
"est","558","g","html-keyboard-response","119","117223","","","emotionB","uniform","green","neutral","true"
"est","832","r","html-keyboard-response","121","118310","","","emotionB","winner","red","emotionB","true"
"est","443","r","html-keyboard-response","123","119006","","","emotionB","machine","red","neutral","true"
"est","1079","g","html-keyboard-response","125","120340","","","emotionB","ceiling","green","neutral","true"
"est","658","r","html-keyboard-response","127","121253","","","emotionB","laundry","red","neutral","true"
"est","420","g","html-keyboard-response","129","121927","","","emotionB","mastery","green","emotionB","true"
"est","476","g","html-keyboard-response","131","122658","","","emotionB","progress","green","emotionB","true"
"est","526","r","html-keyboard-response","133","123439","","","emotionB","diamond","red","neutral","true"
"est","537","b","html-keyboard-response","135","124230","","","emotionB","cabinet","blue","neutral","true"
"est","490","b","html-keyboard-response","137","124973","","","emotionB","champion","blue","emotionB","true"
"est","576","r","html-keyboard-response","139","125802","","","emotionB","monitor","red","neutral","true"
"est","615","b","html-keyboard-response","141","126671","","","emotionB","lantern","blue","neutral","true"
"est","585","b","html-keyboard-response","143","127510","","","emotionB","receipt","blue","neutral","true"
"est","551","g","html-keyboard-response","145","128315","","","emotionB","conquer","green","emotionB","true"
"est","604","r","html-keyboard-response","147","129173","","","emotionB","victory","red","emotionB","true"
"est","485","r","html-keyboard-response","149","129912","","","emotionB","victory","green","emotionB","false"
"est","867","r","html-keyboard-response","152","132033","","","emotionA","struggle","red","emotionA","true"
"est","405","r","html-keyboard-response","154","132692","","","emotionA","disappoint","red","emotionA","true"
"est","783","b","html-keyboard-response","156","133729","","","emotionA","uniform","blue","neutral","true"
"est","607","r","html-keyboard-response","158","134592","","","emotionA","elevator","red","neutral","true"
"est","605","g","html-keyboard-response","160","135451","","","emotionA","bicycle","green","neutral","true"
"est","377","g","html-keyboard-response","162","136082","","","emotionA","doubtful","green","emotionA","true"
"est","584","r","html-keyboard-response","164","136920","","","emotionA","downfall","red","emotionA","true"
"est","476","b","html-keyboard-response","166","137649","","","emotionA","receipt","blue","neutral","true"
"est","556","g","html-keyboard-response","168","138458","","","emotionA","battery","green","neutral","true"
"est","648","b","html-keyboard-response","170","139361","","","emotionA","curtain","blue","neutral","true"
"est","721","r","html-keyboard-response","172","140335","","","emotionA","downfall","red","emotionA","true"
"est","538","g","html-keyboard-response","174","141128","","","emotionA","defeat","green","emotionA","true"
"est","496","b","html-keyboard-response","176","141878","","","emotionA","insecurity","blue","emotionA","true"
"est","1416","r","html-keyboard-response","178","143548","","","emotionA","frustrate","red","emotionA","true"
"est","476","r","html-keyboard-response","180","144278","","","emotionA","monitor","red","neutral","true"
"est","945","b","html-keyboard-response","182","145477","","","emotionA","highway","blue","neutral","true"
"est","522","b","html-keyboard-response","184","146254","","","emotionA","mistake","blue","emotionA","true"
"est","889","g","html-keyboard-response","186","147397","","","emotionA","library","green","neutral","true"
"est","464","g","html-keyboard-response","188","148115","","","emotionA","doubtful","green","emotionA","true"
"est","710","b","html-keyboard-response","190","149080","","","emotionA","setback","blue","emotionA","true"
"est","588","g","html-keyboard-response","192","149923","","","emotionA","frustrate","green","emotionA","true"
"est","624","g","html-keyboard-response","194","150801","","","emotionA","cabinet","blue","neutral","false"
"est","485","b","html-keyboard-response","196","151542","","","emotionA","struggle","blue","emotionA","true"
"est","531","r","html-keyboard-response","198","152327","","","emotionA","sandbox","red","neutral","true"
"est","490","b","html-keyboard-response","200","153073","","","emotionA","setback","blue","emotionA","true"
"est","447","b","html-keyboard-response","202","153774","","","emotionA","battery","blue","neutral","true"
"est","433","b","html-keyboard-response","204","154462","","","emotionA","weakness","blue","emotionA","true"
"est","552","g","html-keyboard-response","206","155268","","","emotionA","holiday","green","neutral","true"
"est","452","g","html-keyboard-response","208","155974","","","emotionA","mistake","green","emotionA","true"
"est","782","b","html-keyboard-response","210","157011","","","emotionA","ceiling","blue","neutral","true"
"est","704","r","html-keyboard-response","212","157969","","","emotionA","highway","red","neutral","true"
"est","676","b","html-keyboard-response","214","158899","","","emotionA","insecurity","blue","emotionA","true"
"est","714","r","html-keyboard-response","216","159868","","","emotionA","laundry","red","neutral","true"
"est","350","b","html-keyboard-response","218","160471","","","emotionA","disappoint","blue","emotionA","true"
"est","595","g","html-keyboard-response","220","161321","","","emotionA","cabinet","green","neutral","true"
"est","449","g","html-keyboard-response","222","162024","","","emotionA","receipt","green","neutral","true"
